1001,1,1,1,4,0,1,0,0,0,0,0,0,313,2765.8,3
1001,2,1,2,5,0,1,0,0,3,0,0,0,338,3253.5,6
1001,3,1,3,6,0,1,0,0,6,3,0,1,283,2400,7
1001,4,1,4,0,0,1,0,0,7,6,3,2,343,2521.6,5
1001,5,1,5,1,0,0,0,0,5,7,6,3,381,3026.9,9
1001,6,1,6,2,0,0,0,0,9,5,7,4,408,3971.4,5
1001,7,1,7,3,0,0,0,0,5,9,5,5,506,5036.5,28
1001,8,1,8,4,0,0,0,0,28,5,9,9,348,3020.9,7
1001,9,1,9,5,1,0,0,0,7,28,5,9,351,2778.3,4
1001,10,1,10,6,0,1,0,0,4,7,28,9,372,3400.4,4
1001,11,1,11,0,0,1,0,0,4,4,7,8,347,3027.7,3
1001,12,1,12,1,0,0,0,0,3,4,4,8,346,3602.9,12
1001,13,1,13,2,0,0,0,0,12,3,4,9,372,2734.6,5
1001,14,1,14,3,0,0,0,0,5,12,3,9,433,4843.7,16
1001,15,1,15,4,0,0,0,0,16,5,12,7,365,2747.53,9
1001,16,1,16,5,1,0,0,0,9,16,5,7,399,3266.1,9
1001,17,1,17,6,0,1,0,0,9,9,16,8,347,2963.5,3
1001,18,1,18,0,0,1,0,0,3,9,9,8,411,3583.8,5
1001,19,1,19,1,0,0,0,0,5,3,9,8,523,5109.34,4
1001,20,1,20,2,0,0,0,0,4,5,3,7,411,3398.1,9
1001,21,1,21,3,0,0,0,0,9,4,5,7,591,5471.6,25
1001,22,1,22,4,0,0,0,0,25,9,4,9,406,3187.54,6
1001,23,1,23,5,1,0,0,0,6,25,9,8,380,4228.8,7
1001,24,1,24,6,0,1,0,0,7,6,25,8,330,3586.2,2
1001,25,1,25,0,0,1,0,0,2,7,6,8,379,3600,5
1001,26,1,26,1,0,0,0,0,5,2,7,8,400,3768.6,13
1001,27,1,27,2,0,0,0,0,13,5,2,9,401,3860.63,12
1001,28,1,28,3,0,0,0,0,12,13,5,10,685,6867,35
1001,29,1,29,4,0,0,0,0,35,12,13,11,359,2962.93,9
1001,30,1,30,5,1,0,0,0,9,35,12,11,305,2781,4
1001,31,1,31,6,0,1,0,0,4,9,35,11,467,4427.62,6
1001,32,2,1,0,0,1,0,0,6,4,9,12,383,3726.9,5
1001,33,2,2,1,0,0,0,0,5,6,4,12,378,3724.43,5
1001,34,2,3,2,0,0,0,0,5,5,6,10,420,16069.9,9
1001,35,2,4,3,0,0,0,0,9,5,5,10,9,45.7,27
1001,36,2,5,4,0,0,0,0,0,9,5,5,292,3711.89,10
1001,37,2,6,5,1,0,0,0,10,0,9,5,357,4059.9,4
1001,38,2,7,6,0,1,0,0,4,10,0,5,337,3226.6,1
1001,39,2,8,0,0,1,0,0,1,4,10,4,326,3500.7,10
1001,40,2,9,1,0,0,0,0,10,1,4,5,516,7401.2,8
1001,41,2,10,2,0,0,0,0,8,10,1,6,381,5229.9,14
1001,42,2,11,3,0,0,0,0,14,8,10,6,505,8437.99,25
1001,43,2,12,4,0,0,0,0,25,14,8,10,432,4557.6,6
1001,44,2,13,5,1,0,0,0,6,25,14,9,429,6608.8,6
1001,45,2,14,6,0,1,0,0,6,6,25,10,0,0,4
1001,46,2,15,0,1,0,0,0,0,6,6,9,503,7037.43,15
1001,47,2,16,1,1,0,0,0,15,0,6,10,779,11571.1,9
1001,48,2,17,2,1,0,0,0,9,15,0,10,758,10792,16
1001,49,2,18,3,0,1,0,0,16,9,15,11,946,14565.3,9
1001,50,2,19,4,0,1,0,0,9,16,9,8,85,1636.9,1
1001,51,2,20,5,0,1,0,0,1,9,16,8,93,1572.1,0
1001,52,2,21,6,0,1,0,0,0,1,9,7,240,3076,2
1001,53,2,22,0,0,1,0,0,2,0,1,7,219,2954.4,4
1001,54,2,23,1,0,1,0,0,4,2,0,5,194,2119.5,2
1001,55,2,24,2,0,1,0,0,2,4,2,4,317,3321.8,1
1001,56,2,25,3,0,0,0,0,1,2,4,2,296,2467.6,0
1001,57,2,26,4,0,0,0,0,0,1,2,1,218,1780.6,2
1001,58,2,27,5,1,0,0,0,2,0,1,1,255,2218.53,3
1001,59,2,28,6,0,1,0,0,3,2,0,2,283,2541.7,4
1001,60,3,1,0,0,1,0,0,4,3,2,2,304,3275.7,8
1001,61,3,2,1,0,0,0,0,8,4,3,2,298,2323.1,9
1001,62,3,3,2,0,0,0,0,9,8,4,3,264,2230.1,8
1001,63,3,4,3,0,0,0,0,8,9,8,4,468,4039.5,12
1001,64,3,5,4,0,0,0,0,12,8,9,6,251,2457.4,9
1001,65,3,6,5,1,0,0,0,9,12,8,7,303,2687.5,3
1001,66,3,7,6,0,1,0,0,3,9,12,7,211,2560.4,5
1001,67,3,8,0,0,1,0,0,5,3,9,7,294,2894.09,5
1001,68,3,9,1,0,0,0,0,5,5,3,7,335,3365.8,13
1001,69,3,10,2,0,0,0,0,13,5,5,7,262,2173.7,5
1001,70,3,11,3,0,0,0,0,5,13,5,7,454,3620.97,10
1001,71,3,12,4,0,0,0,0,10,5,13,7,344,2695.4,5
1001,72,3,13,5,1,0,0,0,5,10,5,6,327,2370.4,6
1001,73,3,14,6,0,1,0,0,6,5,10,7,438,3333.91,10
1001,74,3,15,0,0,1,0,0,10,6,5,7,312,2494.6,9
1001,75,3,16,1,0,0,0,0,9,10,6,8,324,2677.1,6
1001,76,3,17,2,0,0,0,0,6,9,10,7,286,2552.6,11
1001,77,3,18,3,0,0,0,0,11,6,9,8,526,4602.06,20
1001,78,3,19,4,0,0,0,0,20,11,6,9,314,2189.6,5
1001,79,3,20,5,1,0,0,0,5,20,11,9,215,2053.2,3
1001,80,3,21,6,0,1,0,0,3,5,20,9,338,3317,1
1001,81,3,22,0,0,1,0,0,1,3,5,7,300,2548.7,4
1001,82,3,23,1,0,0,0,0,4,1,3,7,380,3395.91,2
1001,83,3,24,2,0,0,0,0,2,4,1,6,303,3109.5,6
1001,84,3,25,3,0,0,0,0,6,2,4,5,448,4037.6,22
1001,85,3,26,4,0,0,0,0,22,6,2,6,320,2389.3,7
1001,86,3,27,5,1,0,0,0,7,22,6,6,245,2454.5,3
1001,87,3,28,6,0,1,0,0,3,7,22,6,324,2754.59,3
1001,88,3,29,0,0,1,0,0,3,3,7,6,245,2370.7,5
1001,89,3,30,1,0,0,0,0,5,3,3,6,414,3353.4,6
1001,90,3,31,2,0,0,0,0,6,5,3,7,0,0,7
1001,91,4,1,3,0,0,0,0,0,6,5,6,506,4207.7,17
1001,92,4,2,4,0,0,0,0,17,0,6,5,268,2332.9,10
1001,93,4,3,5,1,0,0,0,10,17,0,6,397,3501.7,5
1001,94,4,4,6,0,1,0,0,5,10,17,6,403,3334.9,9
1001,95,4,5,0,0,1,0,0,9,5,10,7,317,2959.7,7
1001,96,4,6,1,0,1,0,0,7,9,5,7,237,2519.8,7
1001,97,4,7,2,0,0,0,0,7,7,9,7,454,3771.6,10
1001,98,4,8,3,0,0,0,0,10,7,7,9,444,4403.8,13
1001,99,4,9,4,0,0,0,0,13,10,7,8,0,0,5
1001,100,4,10,5,1,0,0,0,0,13,10,7,282,2332.5,8
1001,101,4,11,6,0,1,0,0,8,0,13,7,361,3269.8,9
1001,102,4,12,0,0,1,0,0,9,8,0,7,392,3141.1,16
1001,103,4,13,1,0,0,0,0,16,9,8,9,323,2487.7,6
1001,104,4,14,2,0,0,0,0,6,16,9,8,441,3606,4
1001,105,4,15,3,0,0,0,0,4,6,16,8,563,4457.8,20
1001,106,4,16,4,0,0,0,0,20,4,6,9,0,0,6
1001,107,4,17,5,1,0,0,0,0,20,4,9,363,3506.7,8
1001,108,4,18,6,0,1,0,0,8,0,20,9,390,3374.9,4
1001,109,4,19,0,0,1,0,0,4,8,0,8,290,2944.24,6
1001,110,4,20,1,0,0,0,0,6,4,8,6,354,4024.06,6
1001,111,4,21,2,0,0,0,0,6,6,4,6,332,2732.7,7
1001,112,4,22,3,0,0,0,0,7,6,6,7,574,5272.1,20
1001,113,4,23,4,0,0,0,0,20,7,6,7,343,3031.3,6
1001,114,4,24,5,1,0,0,0,6,20,7,8,350,3363.6,13
1001,115,4,25,6,0,1,0,0,13,6,20,8,336,2781.6,4
1001,116,4,26,0,0,1,0,0,4,13,6,8,465,4254.9,8
1001,117,4,27,1,0,0,0,0,8,4,13,9,323,2286.4,3
1001,118,4,28,2,0,0,0,0,3,8,4,8,282,2511,10
