1001,20150101,6.08009
1001,20150102,6.08009
1001,20150103,7.79364
1001,20150104,8.46449
1001,20150105,7.92098
1001,20150106,8.59739
1001,20150107,15.9097
1001,20150108,5.06037
1001,20150109,5.30166
1001,20150110,8.38985
1001,20150111,11.5068
1001,20150112,9.25039
1001,20150113,6.39617
1001,20150114,15.2628
1001,20150115,6.13911
1001,20150116,6.8271
1001,20150117,5.12938
1001,20150118,6.43876
1001,20150119,5.89854
1001,20150120,7.7897
1001,20150121,16.8115
1001,20150122,6.00871
1001,20150123,7.76823
1001,20150124,4.30945
1001,20150125,5.97857
1001,20150126,4.17276
1001,20150127,7.8364
1001,20150128,11.9299
1001,20150129,8.70687
1001,20150130,7.39999
1001,20150131,3.68145
1001,20150201,6.90803
1001,20150202,8.84084
1001,20150203,7.61242
1001,20150204,13.1036
1001,20150205,7.80235
1001,20150206,3.78472
1001,20150207,4.84469
1001,20150208,5.20814
1001,20150209,10.2883
1001,20150210,4.8104
1001,20150211,12.3975
1001,20150212,5.34327
1001,20150213,6.63682
1001,20150214,9.47057
1001,20150215,6.13573
1001,20150216,5.89148
1001,20150217,9.15361
1001,20150218,19.0466
1001,20150219,3.19352
1001,20150220,1.88034
1001,20150221,1.27842
1001,20150222,4.125
1001,20150223,3.46278
1001,20150224,6.50332
1001,20150225,21.287
1001,20150226,6.92106
1001,20150227,3.72925
1001,20150228,2.99966
1001,20150301,5.02356
1001,20150302,5.14174
1001,20150303,8.47522
1001,20150304,23.3593
1001,20150305,9.11878
1001,20150306,4.17427
1001,20150307,2.12491
1001,20150308,7.74189
1001,20150309,7.51847
1001,20150310,10.9145
1001,20150311,20.7732
1001,20150312,6.60238
1001,20150313,6.47028
1001,20150314,4.11154
1001,20150315,4.98915
1001,20150316,5.57759
1001,20150317,8.00259
1001,20150318,19.3433
1001,20150319,6.83989
1001,20150320,7.41138
1001,20150321,2.17439
1001,20150322,3.86535
1001,20150323,4.40088
1001,20150324,6.82588
1001,20150325,5.25644
1001,20150326,3.05756
1001,20150327,3.20756
1001,20150328,3.72278
1001,20150329,7.55339
1001,20150330,8.4884
1001,20150331,8.4884
1001,20150401,17.8938
1001,20150402,7.49144
1001,20150403,7.52787
1001,20150404,5.63707
1001,20150405,5.72748
1001,20150406,3.00032
1001,20150407,9.32566
1001,20150408,18.7728
1001,20150409,6.45309
1001,20150410,4.10789
1001,20150411,2.97213
1001,20150412,4.38208
1001,20150413,8.49336
1001,20150414,7.55819
1001,20150415,17.9931
1001,20150416,7.47057
1001,20150417,4.84727
1001,20150418,3.56988
1001,20150419,3.98526
1001,20150420,5.83776
1001,20150421,8.59568
1001,20150422,19.4708
1001,20150423,5.30248
1001,20150424,5.72765
1001,20150425,2.98556
1001,20150426,6.26913
1001,20150427,11.2074
1001,20150428,13.5465
1001,20150429,22.4391
1001,20150430,6.43521
