code,date,models
1001,20150501,8.88,8.65833333333,8.40595238095,8.69916666667,8.67685185185,8.35466666667,8.42586580087,8.20666666667,8.28012820513,8.70488095238,8.32388888889
1001,20150502,6.28666666667,6.52611111111,6.11547619048,6.29166666667,6.7537037037,6.06216666667,6.23984848485,6.05611111111,6.40256410256,6.63928571429,6.56888888889
1001,20150503,6.26333333333,6.24555555556,5.17023809524,6.16416666667,6.55648148148,5.605,5.75242424242,5.46791666667,5.85782051282,5.91428571429,5.91888888889
1001,20150504,6.52833333333,6.325,6.1869047619,6.138125,6.30833333333,6.34116666667,6.40954545455,6.35083333333,6.69423076923,6.2362244898,6.239
1001,20150505,6.76,7.05,6.88571428571,6.86208333333,6.82962962963,6.9545,7.07196969697,6.95361111111,6.91666666667,7.07074829932,7.07322222222
1001,20150506,7.968,8.85,8.32380952381,8.485,8.50740740741,8.37233333333,8.49393939394,8.4375,8.69461538462,8.64693877551,8.655
1001,20150507,10.66,9.81666666667,10.6321428571,10.071875,10.3138888889,11.4633333333,10.8,10.2083333333,10.4316849817,11.0827380952,9.86944444444
1001,20150508,7.98366666667,7.44583333333,7.63214285714,7.63229166667,7.22944444444,8.06611904762,7.58939393939,7.86375,7.83756410256,7.98404761905,7.78544444444
1001,20150509,8.04666666667,8.10277777778,7.83214285714,7.81385416667,7.96203703704,7.60916666667,7.47166666667,7.9875,7.91269230769,8.18452380952,8.00044444444
1001,20150510,8.42666666667,8.71666666667,8.925,8.41145833333,8.53333333333,8.98083333333,9.01515151515,8.73541666667,8.58333333333,8.67083333333,8.49555555556
1001,20150511,12.9733333333,12.4125,11.4607142857,11.015625,10.7768518519,11.889,12.2606060606,11.4347222222,11.9269230769,11.4535714286,11.3622222222
1001,20150512,9.98166666667,10.4822222222,9.52857142857,10.059375,9.02037037037,10.0318333333,9.21515151515,8.98722222222,10.3743589744,10.0166666667,10.148968254
1001,20150513,5.92,6.325,6.44285714286,6.2125,5.53333333333,6.03,5.96363636364,5.6,6.22230769231,6.16428571429,6.07666666667
1001,20150514,19.26,18.4791666667,19.0285714286,18.85625,18.8027777778,19.4442857143,19.0909090909,18.7958333333,18.0061355311,19.1125,18.86
1001,20150515,10.9616666667,10.9555555556,11.094047619,11.50625,11.8566666667,10.4303333333,10.4272727273,10.5004166667,10.9158974359,11.1611904762,11.4977777778
1001,20150516,9.99333333333,10.1016666667,10.15,9.8875,9.70277777778,9.3995,9.5303030303,9.4808531746,9.32884615385,9.89761904762,9.63066666667
1001,20150517,9.582,9.85166666667,9.95428571429,9.5,9.40777777778,9.742,9.76909090909,9.33363095238,8.68461538462,9.51928571429,9.418
1001,20150518,6.9,7.1125,6.93,7.30875,6.79333333333,6.76,7.12272727273,7.49375,6.87076923077,7.68142857143,7.57
1001,20150519,5.64,5.75833333333,5.51428571429,5.6,5.26388888889,5.89,5.83636363636,5.475,5.65769230769,5.82857142857,5.75666666667
1001,20150520,6.58,6.88333333333,6.52857142857,6.8125,6.59722222222,6.86,6.93636363636,6.8,7.2,7.01428571429,6.79333333333
1001,20150521,20.12,18.6083333333,19.9285714286,19.925,20.0888888889,19.485,19.6181818182,20.1166666667,19.8769230769,19.3982142857,20.0066666667
1001,20150522,5.26,5.78333333333,5.18571428571,4.7625,5.67777777778,5.03,5.3,5.03333333333,4.88461538462,5.28571428571,5.24666666667
1001,20150523,4.7,4.68333333333,4.82857142857,4.8125,4.38888888889,5.01,5.04545454545,5.00833333333,5.04615384615,5.32857142857,4.72
1001,20150524,6.4,6.2,6.62857142857,6.2875,7.3,7.03,7.17272727273,7.50833333333,7.23846153846,7.44285714286,7.12666666667
1001,20150525,5.24,5.46666666667,5.74285714286,5.9,5.74444444444,5.42,5.27272727273,5.84166666667,5.75384615385,5.90714285714,5.85333333333
1001,20150526,5.02,5.18333333333,5.47142857143,5.1875,5.17777777778,5.52,5.40909090909,5.225,5.16153846154,4.83571428571,4.95333333333
